,country,target,model,params,f1,accuracy,precision,recall,roc_auc
1,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.295863711427038,0.6825619933714012,0.4680172309999464,0.22015569114243635,0.6186585721962585
2,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.349578345700858,0.6592111568102863,0.4210019982072022,0.3003471491689459,0.5774215574843513
3,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.3469919819103264,0.6576368645929003,0.41780759965747316,0.2983063328424153,0.5776606902791158
4,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.35454617468701966,0.6150191670327037,0.36627634050720187,0.3446875657479486,0.5470277252521992
5,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.3494122852772116,0.6225981312143113,0.37160479654160317,0.3302756154007995,0.5539032392816161
6,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.28174655742891846,0.682876452501697,0.4662778913891912,0.20574374079528718,0.6201826885765797
7,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.28156966411769674,0.6825609950884479,0.46507669018798997,0.20574374079528718,0.6197819803480827
8,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.33032961630147256,0.64974743441281,0.40039196950710104,0.2829791710498632,0.5737705136874949
9,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.31907574165489766,0.6497494309787166,0.39722887627558745,0.26857774037450033,0.5756007431281303
10,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.3608753382371715,0.6071357265503334,0.3626982378073311,0.36218177992846623,0.5430851022670176
11,Pakistan,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.35795499972472344,0.6153466038413928,0.36880456089149666,0.3509362507889754,0.5502399729711247
0,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.04116357439032961,0.7488190312662221,0.16473856209150325,0.025,0.6413407790092451
1,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.04106766831589657,0.7491344886794713,0.17673856209150327,0.025,0.641791204866419
2,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.23139664246841476,0.7257886435331231,0.3506403769436135,0.175,0.6069619572140933
3,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.21997927147584373,0.7220051511400392,0.3354161581756252,0.16578947368421054,0.6055273053614326
4,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.2975199114749302,0.6853971169588309,0.3228652271031407,0.2776315789473684,0.5784960098638713
5,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.2748520481453297,0.6879247693966378,0.31179018590841234,0.2473684210526316,0.5755055916502876
6,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.01387509798798014,0.754812722117957,0.05769230769230769,0.007894736842105263,0.6339708792858703
7,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.013850129198966407,0.7541818072914587,0.05714285714285714,0.007894736842105263,0.633917396902526
8,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.19127118096449292,0.7311554126901728,0.3566992753727608,0.13421052631578945,0.6077146916175293
9,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.18677943298222172,0.7308399552769236,0.35086628525514074,0.1302631578947368,0.6063146292858702
10,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.27528354051018056,0.695181288184323,0.322658309189002,0.24078947368421053,0.5822833406129433
11,Pakistan,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.27009627009730586,0.6992872259713293,0.3262917902931156,0.23157894736842105,0.5869045165429133
0,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.0,0.9539292417042688,0.0,0.0,0.5292741982049564
1,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.0,0.953930239987222,0.0,0.0,0.5304771651615711
2,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.009090909090909092,0.9321576887753065,0.01111111111111111,0.007692307692307693,0.5210092360089102
3,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.0,0.9397306632591942,0.0,0.0,0.5233783060564587
4,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.020833333333333336,0.9091223096274408,0.019617224880382776,0.023076923076923078,0.4875920284336125
5,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.024074074074074078,0.9258475422273689,0.025324675324675326,0.023076923076923078,0.4856578028754292
6,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.0,0.9561384418799665,0.0,0.0,0.5817309959017879
7,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.0,0.9564538992932157,0.0,0.0,0.5814624921500247
8,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.050672268907563024,0.9406740406500818,0.09357142857142856,0.03791208791208791,0.5295292329261845
9,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.04269005847953216,0.9454088966976799,0.075,0.030219780219780223,0.5298114204494482
10,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.06700554045715337,0.9189004911552132,0.06784493284493284,0.06703296703296704,0.5115427026725229
11,Pakistan,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.06420611916264089,0.9296310346204528,0.07024531024531025,0.059890109890109886,0.5052290319763614
0,Pakistan,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.35181229023216487,0.6402707343369405,0.5189245232435459,0.2684129089301503,0.6182280740968016
1,Pakistan,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.35181229023216487,0.6402707343369405,0.5189245232435459,0.2684129089301503,0.618129783498511
2,Pakistan,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.3980853750702879,0.5907229565147946,0.4326827339870339,0.3713454170350722,0.5580528167077962
3,Pakistan,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.40576132787894287,0.5973485604759813,0.4424599959522997,0.3765030946065429,0.5658108127576089
4,Pakistan,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.4240538327189018,0.5812502495707383,0.4287434597189301,0.4211096374889479,0.554462818533328
5,Pakistan,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.4114084140855259,0.5799974044643214,0.42387057185331267,0.40226937813144714,0.5494184713039576
6,Pakistan,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.34623052173048663,0.6412191031425948,0.5246076835745953,0.2607353374594754,0.6229637898592799
7,Pakistan,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.3432850476415636,0.6393273569460529,0.5214213751364914,0.2581712348953728,0.6211279513682693
8,Pakistan,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.41027889009996465,0.605232999241305,0.4559263452761101,0.3747568523430592,0.5784997146231705
9,Pakistan,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.4060257718706611,0.6077586551132053,0.45783148387427586,0.3661803713527851,0.5756919310388816
10,Pakistan,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.42063663892107117,0.5800013975961347,0.42717916323357585,0.4167919245505452,0.5604605308448913
11,Pakistan,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.42862209683457986,0.5900880485564828,0.43912936276623216,0.42018862363689957,0.5703758192899341
0,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.025319104199713043,0.6916992772431417,0.3625,0.0133494634967389,0.6341352325423886
1,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.013985569985569987,0.69107035898255,0.2791666666666667,0.007216494845360824,0.6323051046303412
2,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.25403649402273415,0.6819290819789962,0.4551107107373092,0.17794024826425414,0.6153349349522711
3,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.248975611056422,0.6891796110689614,0.48137355298576096,0.1687776141384389,0.6189138864645755
4,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.29546728695097124,0.6658347642055664,0.4199156886067724,0.22942352198611404,0.5966216017289817
5,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.2656386134908431,0.6680389729664976,0.41804434366705595,0.1954870608037029,0.602167863743307
6,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.023320520150708825,0.6923311903525936,0.28888888888888886,0.012350094677046076,0.6347427822344097
7,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0326929285180372,0.6907578964181608,0.43499999999999994,0.017483694508731325,0.6387864897021192
8,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.23585211344073284,0.6784510641696283,0.4358131310732767,0.16261308647170208,0.6082878520192662
9,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.21535852207445685,0.6825560036736813,0.45561547767950206,0.14296233957500523,0.6081380999717292
10,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2848966448241038,0.6674050632911392,0.41644011366302003,0.21812539448769197,0.6007402606572921
11,Pakistan,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.28896522823232085,0.6705726151020246,0.42843061829298945,0.21907216494845358,0.607329887431215
0,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.7592301241863995,0.0,0.0,0.6598344912462693
1,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.760176496426147,0.0,0.0,0.6577355522493994
2,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.10741787647683335,0.7503973166154214,0.390677261335156,0.06315789473684211,0.6416073605954721
3,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.08836630207835425,0.7551311743800662,0.459071922229817,0.05,0.6464938441799519
4,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2075200965315843,0.7361947450385337,0.36679835081810563,0.14605263157894738,0.6184136934010337
5,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.18111416972378225,0.7390408497384499,0.3643845144735325,0.12105263157894734,0.615777075598748
6,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0025974025974025974,0.7604919538393963,0.1,0.0013157894736842105,0.6562111223338429
7,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.760176496426147,0.0,0.0,0.6510268117128921
8,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1044068370022517,0.752920975921415,0.3985912698412698,0.060526315789473685,0.6547321558564461
9,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.08709019396029193,0.759229125903446,0.43310300810300806,0.04868421052631579,0.6377993284559947
10,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2038360603593584,0.7409246096713653,0.3875911173463708,0.1394736842105263,0.6322217369149012
11,Pakistan,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.18893128926234865,0.7440861717845306,0.39371556256106344,0.125,0.6253138649268399
0,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.958346643772711,0.0,0.0,0.5804574447829399
1,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.958346643772711,0.0,0.0,0.5900888753204414
2,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9577157289462125,0.0,0.0,0.5516188963459678
3,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9580311863594618,0.0,0.0,0.5913347308198141
4,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9561374435970131,0.0,0.0,0.52130939615795
5,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.958346643772711,0.0,0.0,0.5346015875083748
6,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.958346643772711,0.0,0.0,0.5945541571942041
7,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.958346643772711,0.0,0.0,0.5867102423805135
8,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9577157289462125,0.0,0.0,0.5397693586594056
9,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.958346643772711,0.0,0.0,0.536539386117617
10,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9570848141197141,0.0,0.0,0.5127343659033341
11,Pakistan,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.958346643772711,0.0,0.0,0.5570143048500917
0,Pakistan,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.24249718259797795,0.6412201014255482,0.5482544537631747,0.1570291777188329,0.6436728696262278
1,Pakistan,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2966243295994003,0.6535219422593139,0.5938738490173211,0.20162098437960507,0.6473297581500104
2,Pakistan,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.383186621967847,0.6380615341612426,0.5162225888066376,0.3062039493073976,0.6228979984032094
3,Pakistan,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.37060598561362407,0.6424779379467317,0.5251169536874836,0.2873268493958149,0.6232291993832781
4,Pakistan,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.40349446364339414,0.6216467675597972,0.4807926513991583,0.34989684644857055,0.6097565691656659
5,Pakistan,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.38345140469669453,0.6241734217146508,0.48490906169483844,0.3182434423813734,0.6094469045136826
6,Pakistan,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2942200277547826,0.6563620572615102,0.5995415254780045,0.19649277925139993,0.6377752847169986
7,Pakistan,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2931839768298731,0.6478387174060616,0.5607554285290264,0.20067786619510755,0.647204979193335
8,Pakistan,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3622335176162771,0.6399652597532245,0.5235391338387534,0.2787503684055409,0.6138272711376802
9,Pakistan,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.374589401083414,0.642787405662261,0.5304165200769797,0.2915856174476864,0.6404196991391407
10,Pakistan,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.3865007637556458,0.6210078664696721,0.48022334378859455,0.32503684055408194,0.6004346674012784
11,Pakistan,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.39111603269167616,0.6251297767839317,0.489599812619064,0.3276156793398173,0.6128066962380846
0,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.3604430340624825,0.5385429939322155,0.25235153771504304,0.6317175554617512,0.6040156028296445
1,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.36099404829018034,0.5480255273668447,0.25465668569264455,0.6205759579757048,0.6037934678649826
2,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.3612041571122758,0.5493199415355103,0.2550477394849174,0.6191126119788003,0.6008959952805036
3,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.3546320720949302,0.5451283247690434,0.2504536266081269,0.607478542282257,0.5976730920333715
4,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.3411691004779812,0.5409333181788272,0.2420672887144522,0.5778926879602271,0.5847021353140744
5,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.3464729832914021,0.5442273295566709,0.24572795503696768,0.5876154964588902,0.5919236453515193
6,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.36057360649807146,0.5427320184805215,0.25312443111659355,0.6273462783171521,0.6049792032936117
7,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.3569442531075704,0.5385418972245319,0.25035783617317525,0.6220111627034379,0.6029141007710588
8,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.3618096175762428,0.5508191409389014,0.25570193631528004,0.6186342104028891,0.6027768020659925
9,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.35878891218550657,0.5479244308585626,0.25338583943792925,0.6147671309976079,0.5999859829420501
10,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.3423068908699612,0.5415346130914993,0.24291445457798874,0.5798438159560996,0.5840728994088846
11,Philippines,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.34961482696449764,0.5450258324509821,0.24771055375281997,0.5944045776464519,0.592359918789627
0,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.2278646348221672,0.5348441977184493,0.13707327942259498,0.6757716948165404,0.6384937490553785
1,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.22582620921073676,0.536140207098291,0.13599531587791555,0.6659871869539895,0.6346488229369951
2,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.2238029941258648,0.5577082598040682,0.1362151922090559,0.6277324791302659,0.6257875453481356
3,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.23090948701447583,0.5581051682848089,0.14027237068685514,0.6532032615026209,0.6289071108631071
4,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.2182342237557385,0.5637953862504761,0.13342574664306833,0.5991555037856726,0.6150707693710984
5,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.22712580382674213,0.564792393235507,0.13863254464642083,0.6287614055523199,0.6280338418615793
6,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.2250808545156874,0.5334461945240389,0.13543926883940804,0.6668899242865463,0.6348272552789096
7,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.22862075098855592,0.5354431995150557,0.13754446319493513,0.6777615996893808,0.6397809726053196
8,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.22918326361422853,0.5581068631966836,0.13931330168862383,0.6463405164045816,0.6289801344231787
9,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.2246189636469818,0.5582046695819151,0.13671161606378818,0.6296156086196854,0.6304114941113078
10,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.22452169411647827,0.5643948865505751,0.13706936961604685,0.6208017860609589,0.62143177410393
11,Philippines,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.2222751484582012,0.5586017774640528,0.13546121056001642,0.6198311007571344,0.626415905324747
0,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.1140582567483797,0.6255962600273979,0.06264996448507573,0.6375533428165008,0.6623060928948943
1,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.10913683529554166,0.6198058428597351,0.05987893634849484,0.6165718349928876,0.6583157918150253
2,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.10385580787027296,0.6080274017399766,0.05685414075692159,0.60049786628734,0.6404249861583524
3,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.1038204909919771,0.6070251106179251,0.056811380930309144,0.6032005689900427,0.6432799441496959
4,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.10082784365226134,0.5901563506353925,0.05497449954260564,0.6084637268847796,0.6295056421925352
5,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.10241631571625516,0.5907544551257126,0.05583362971911867,0.6187766714082504,0.6374452403502893
6,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.10918426809743878,0.6282916684114289,0.06003435582907581,0.6031294452347085,0.6644642725705093
7,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.10957489340487585,0.6285977495558334,0.060258285734721084,0.6055476529160739,0.6616417087508959
8,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.09781491328986856,0.6007396794821944,0.05347103337876188,0.5738264580369844,0.6365217588377003
9,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.10610182365046439,0.6095236101224125,0.058079515876446754,0.6137980085348506,0.6480829747143301
10,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.10099923234647831,0.5949473680012602,0.05512242311942953,0.6031294452347085,0.6284925663780497
11,Philippines,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.1031252971017926,0.5921543526333946,0.05622959483313428,0.6216927453769558,0.6407497353932012
0,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.4008083974007586,0.5390409989212384,0.29194604983536154,0.639748293954254,0.6101239555817168
1,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.40254194066327437,0.5370431963246335,0.2922436174600944,0.646797092006447,0.6090613628532291
2,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.3998344711494898,0.5435295243678476,0.29286107569125597,0.6302373032474881,0.6044137742850904
